,summary,Herbst,Winter,Sommer,Frühling,word
mehr verbrauch,2.126699706043151,-0.052491255783191824,0.05296796694815702,-0.02767476128205055,-0.046978406154168616,mehr verbrauch
geltenden,2.1158401210661424,-0.047371865447675125,0.04690829502524619,-0.02255537094653382,-0.041859015818651805,geltenden
verbrauch geltend,2.1158401210661424,-0.047371865447675125,0.04690829502524619,-0.02255537094653382,-0.041859015818651805,verbrauch geltend
Marktpreis,2.1111867637870367,-0.04517014812452998,0.0442812432247968,-0.02035365362338847,-0.039657298495506504,Marktpreis
geltend marktpreis,2.1111867637870367,-0.04517014812452998,0.0442812432247968,-0.02035365362338847,-0.039657298495506504,geltend marktpreis
marktpreis zahl,2.106398352784987,-0.0428994586531224,0.04155855651657969,-0.018082964151981087,-0.03738660902409925,marktpreis zahl
energiekrise gasknappheit,2.6360423918272677,-0.2671986098460717,0.25789627402700593,-0.2423821153449302,-0.2616857602170485,energiekrise gasknappheit
gasknappheit komm,2.4669759832735947,-0.20091301376300857,0.2034175782515261,-0.1760965192618672,-0.19540016413398537,gasknappheit komm
Strommangel,2.395331699144932,-0.1714416292428902,0.1769597723102051,-0.1466251347417488,-0.16592877961386684,Strommangel
komm strommangel,2.395331699144932,-0.1714416292428902,0.1769597723102051,-0.1466251347417488,-0.16592877961386684,komm strommangel
strommangel sag,2.3333650297282884,-0.1452313559225202,0.15213703820306843,-0.12041486142137887,-0.13971850629349702,strommangel sag
Experte,2.3150871299121465,-0.13736723539933177,0.14443708005498118,-0.11255074089819019,-0.13185438577030842,Experte
sag experte,2.3150871299121465,-0.13736723539933177,0.14443708005498118,-0.11255074089819019,-0.13185438577030842,sag experte
experte die,2.290141816078479,-0.12653365552552692,0.13363048297330796,-0.10171716102438573,-0.12102080589650369,experte die
die hoch,6.162884785713639,-0.1867862994659141,0.1063343973081287,0.49604849000807366,-1.1109520391212075,die hoch
hätten,2.405702281969351,-0.17576178152453475,0.18093162953152098,-0.15094528702339322,-0.17024893189551138,hätten
preis hab,2.2493232464896296,-0.10854930309352316,0.11516221638464547,-0.08373280859238182,-0.10303645346449977,preis hab
hab führ,2.2340970556317483,-0.10175705593859505,0.10800920693738215,-0.07694056143745362,-0.09624420630957164,hab führ
führ wirtschaft,2.2716642283253488,-0.11843261456703805,0.1253947103874951,-0.09361612006589654,-0.11291976493801474,führ wirtschaft
bereits,13.127399147793772,0.26561513168211703,0.18665319771951464,-1.2374133113731298,-0.14820484451222937,bereits
wirtschaft bereits,2.302031276700203,-0.13171180841644597,0.13882492077835554,-0.10689531391530446,-0.1261989587874225,wirtschaft bereits
bereits prozent,2.3413895855971005,-0.14866450457348715,0.15546121220430506,-0.12384801007234567,-0.14315165494446383,bereits prozent
prozent gas,2.6360423918272677,-0.2671986098460717,0.25789627402700593,-0.2423821153449302,-0.2616857602170485,prozent gas
gespart,2.9281433226125477,-0.3722884553391125,0.3322417893035851,-0.347471960837971,-0.3667756057100891,gespart
spar sag,2.3333650297282884,-0.1452313559225202,0.15213703820306843,-0.12041486142137887,-0.13971850629349702,spar sag
Bastian,2.583695475970761,-0.24714064057731297,0.242097110089384,-0.2223241460761716,-0.24162779094828968,Bastian
sag bastian,2.583695475970761,-0.24714064057731297,0.242097110089384,-0.2223241460761716,-0.24162779094828968,sag bastian
Schwark,2.759580589701618,-0.31299861938720674,0.2919450656553684,-0.2881821248860655,-0.30748576975818337,Schwark
bastian schwark,2.759580589701618,-0.31299861938720674,0.2919450656553684,-0.2881821248860655,-0.30748576975818337,bastian schwark
Energiekrisenmanager,3.398202629364027,-0.5211665648795304,0.4179059530420384,-0.49635007037838896,-0.5156537152505073,Energiekrisenmanager
schwark energiekrisenmanager,3.398202629364027,-0.5211665648795304,0.4179059530420384,-0.49635007037838896,-0.5156537152505073,schwark energiekrisenmanager
Bundes,4.319783597519211,0.3964945048651613,-0.3428342985828421,-0.7363087247916378,0.4913912832269254,Bundes
energiekrisenmanager bund,2.485492611124575,-0.20839078521412013,0.20990013549581726,-0.18357429071297873,-0.2028779355850967,energiekrisenmanager bund
Dennoch,5.437232667365946,0.5531051802987463,0.16743395711244727,-0.966373647541001,-0.985677292413119,Dennoch
Lage,5.630916708814239,-1.026192166077134,0.38853274932121296,-1.0013756715759925,0.15649717684217837,Lage
dennoch lage,2.337321632365468,-0.1469255837180659,0.15378029539177618,-0.12210908921692451,-0.14141273408904256,dennoch lage
lage beim,2.3185563384206245,-0.13886463552534956,0.14591248143480026,-0.11404814102420832,-0.13335178589632615,lage beim
beim gas,2.9467661668591223,-0.37862826590330195,0.3363197668448288,-0.3538117714021606,-0.3731154162742786,beim gas
angespannter,2.290141816078479,-0.12653365552552692,0.13363048297330796,-0.10171716102438573,-0.12102080589650369,angespannter
gas angespannt,2.290141816078479,-0.12653365552552692,0.13363048297330796,-0.10171716102438573,-0.12102080589650369,gas angespannt
angespannt beim,2.3185563384206245,-0.13886463552534956,0.14591248143480026,-0.11404814102420832,-0.13335178589632615,angespannt beim
beim strom,2.382738625385527,-0.1661704205486086,0.1720686095019099,-0.14135392604746727,-0.16065757091958516,beim strom
Viel,9.658966046513024,-0.20258473576501349,-0.8567579296309222,0.28724362009141946,0.7927098895073159,Viel
viel wetter,2.206040068033415,-0.08911899533111962,0.09442993165607001,-0.06430250082997845,-0.08360614570209628,viel wetter
abhängen,2.4518769504472426,-0.19477374493179814,0.19802711828923558,-0.16995725043065682,-0.18926089530277487,abhängen
wetter abhäng,2.196894854604878,-0.08496484509234885,0.08988779558867563,-0.060148350591207635,-0.07945199546332563,wetter abhäng
Dünger,2.176690931766893,-0.07572571384193279,0.07964241332659464,-0.0509092193407915,-0.07021286421290955,Dünger
dünger knapp,2.1840474677285635,-0.07909970341273648,0.08340704028398685,-0.05428320891159512,-0.07358685378371328,dünger knapp
knapp was,2.192023804198873,-0.08274514006489642,0.08744451030659245,-0.057928645563754884,-0.07723229043587315,knapp was
was energiekosten,2.2020183056460323,-0.0872942629149984,0.09243963769280425,-0.06247776841385701,-0.08178141328597499,was energiekosten
Landwirtschaft,5.8243017599797895,-0.13888572482129233,-0.7148817795336542,0.19026866166405715,0.7502794800676557,Landwirtschaft
energiekosten landwirtschaft,2.235891698572435,-0.10256003023486195,0.10886004342226178,-0.07774353573372052,-0.09704718060583863,energiekosten landwirtschaft
bedeuten,5.302297004665275,0.8083997078520669,-0.3139379708300669,-0.08650697392916108,-0.9605471856046232,bedeuten
landwirtschaft bedeut,2.2668516138658825,-0.11631182599622257,0.12321628854318893,-0.09149533149508121,-0.11079897636719928,landwirtschaft bedeut
Ebersberg,3.554958167895242,-0.5662632075262101,0.4402060574162876,-0.5414467130250685,-0.5607503578971866,Ebersberg
bedeut ebersberg,2.2959518619842023,-0.12906742366108873,0.13617895187828133,-0.10425092915994737,-0.12355457403206549,bedeut ebersberg
ebersberg sz.de,2.337321632365468,-0.1469255837180659,0.15378029539177618,-0.12210908921692451,-0.14141273408904256,ebersberg sz.de
Bauern,3.14433963665489,-0.44352380711664185,-0.12092923677989136,0.7312988395217679,-0.4380109574876184,Bauern
sz.de bauer,2.3636006528505917,-0.1581060681579276,0.1644885021788229,-0.13328957365678604,-0.15259321852890412,sz.de bauer
Landkreis,9.021563466485354,0.4871112095468295,-0.09640001124499774,-0.163922162090938,-0.37332690688071124,Landkreis
bauer landkreis,2.420555416535378,-0.181916936258329,0.18653410404261414,-0.15710044175718782,-0.17640408662930582,bauer landkreis
landkreis ebersberg,3.207080364078746,-0.46328089081349877,0.386954935190121,-0.43846439631235745,-0.45776804118447545,landkreis ebersberg
bekommen,4.841960648622986,0.5052485657037652,-0.025043682591061253,-0.06259461104497019,-0.8697267932206386,bekommen
ebersberg bekomm,2.656420633886107,-0.2748995017251665,0.263813829803381,-0.25008300722402527,-0.26938665209614343,ebersberg bekomm
bekomm energiekrise,3.398202629364027,-0.5211665648795304,0.4179059530420384,-0.49635007037838896,-0.5156537152505073,bekomm energiekrise
energiekrise spür,3.2496039154332914,-0.47645302819857155,0.39424223949341036,-0.4516365336974302,-0.4709401785695483,energiekrise spür
Warum,6.489788011293619,-1.1681497777415477,0.265291144060204,0.5743749505571988,-1.1626369281125244,Warum
warum teil,2.4138856010946133,-0.17915764324047195,0.18403071536819943,-0.15434114873933055,-0.1736447936114486,warum teil
Ernte,2.8065117770385646,-0.3298622631933161,0.30381898085221914,-0.30504576869217465,-0.32434941356429275,Ernte
teil ernte,2.8065117770385646,-0.3298622631933161,0.30381898085221914,-0.30504576869217465,-0.32434941356429275,teil ernte
bedroht,3.5225205809038225,-0.5570967189299773,-0.2563908398201352,0.9208006956748159,-0.551583869300954,bedroht
ernte bedroh,2.337321632365468,-0.1469255837180659,0.15378029539177618,-0.12210908921692451,-0.14141273408904256,ernte bedroh
Großbritannien,3.2038716441361763,-0.00042860327224756147,0.26385076878323355,-0.43746338422978587,-0.45676702910190403,Großbritannien
hebt,2.2653702268263296,-0.1156581125883716,0.12254291858043839,-0.09084161808723029,-0.11014526295934825,hebt
großbritannien heb,2.09698241951398,-0.038419279706320975,0.03614643494567585,-0.013602785205179619,-0.03290643007729772,großbritannien heb
Fracking-Verbot,2.6614870611304955,-0.276804923581961,0.26526562664006437,-0.25198842908081953,-0.27129207395293764,Fracking-Verbot
heb fracking-verbot,2.098838490796615,-0.039304003551012295,0.03721944315516867,-0.014487509049870749,-0.03379115392198893,heb fracking-verbot
fracking-verbot die,2.11029149385013,-0.04474599814876777,0.043773694864863474,-0.01992950364762635,-0.03923314851974435,fracking-verbot die
die usa,2.1120934965842078,-0.04559954553848389,0.04479458945473927,-0.020783051037342442,-0.040086695909460575,die usa
gewinnen,3.2991136951988627,-0.49157376664496427,-0.017171701319941002,-0.46675727214382284,0.583972485311716,gewinnen
usa gewinn,2.1139423482184676,-0.04647452711465252,0.04583913726184614,-0.021658032613511263,-0.04096167748562925,usa gewinn
Fracking,7.756677293499821,-1.3464739701292274,0.6705007902792963,-1.321657475628086,-1.3409611205002043,Fracking
gewinn fracking,2.098838490796615,-0.039304003551012295,0.03721944315516867,-0.014487509049870749,-0.03379115392198893,gewinn fracking
fracking seit,2.1261451354717615,-0.052230455967915757,0.052660899241881644,-0.027413961466774373,-0.046717606338892465,fracking seit
gewaltige,2.9827048242931364,-0.390750459460911,-0.10920312965210263,-0.3659339649597695,0.621635315811144,gewaltige
jahr gewaltig,2.133080908534481,-0.055487282030517185,0.056483047152808094,-0.03067078752937586,-0.049974432401494,jahr gewaltig
Gasmengen,2.1393732136691646,-0.058432806782382725,0.059916674998549635,-0.03361631228124131,-0.05291995715335933,Gasmengen
gewaltig gasmenge,2.1393732136691646,-0.058432806782382725,0.059916674998549635,-0.03361631228124131,-0.05291995715335933,gewaltig gasmenge
Methode,2.3248739056370002,-0.14158571489228644,0.14858239595890282,-0.11676922039114507,-0.13607286526326315,Methode
die methode,2.149842850032542,-0.0633146579183415,0.06555960090208753,-0.038498163417200186,-0.05780180828931845,die methode
methode jedoch,2.1592825331111074,-0.06769591738012838,0.070573703576003,-0.04287942287898704,-0.06218306775110522,methode jedoch
umstritten,2.600022407059209,-0.25343997454831085,0.24712015348881541,-0.22862348004716937,-0.24792712491928745,umstritten
jedoch umstritten,2.1653077029202805,-0.07048238887399148,0.07373828656261244,-0.04566589437285019,-0.06496953924496818,jedoch umstritten
Aufgrund,3.7650435957513047,-0.6236793518599465,0.4665327603532258,-0.5988628573588051,-0.6181665022309231,Aufgrund
Umweltbedenken,2.1908430685464584,-0.08220634401415565,0.08684972251634841,-0.05738984951301433,-0.07669349438513244,Umweltbedenken
aufgrund umweltbedenken,2.1908430685464584,-0.08220634401415565,0.08684972251634841,-0.05738984951301433,-0.07669349438513244,aufgrund umweltbedenken
umweltbedenken großbritannien,2.219145214817717,-0.0950419948257979,0.10083838863166843,-0.07022550032465658,-0.08952914519677466,umweltbedenken großbritannien
Verfahren,2.253467904183816,-0.11039023185349611,0.11708383494775282,-0.08557373735235468,-0.10487738222447271,Verfahren
großbritannien verfahren,2.253467904183816,-0.11039023185349611,0.11708383494775282,-0.08557373735235468,-0.10487738222447271,großbritannien verfahren
2019,2.458673900156219,-0.19754205107767717,0.20046546918035754,-0.17272555657653582,-0.19202920144865382,2019
verfahren 2019,2.2766724183561737,-0.12063482273406347,0.12764688552402,-0.09581832823292225,-0.11512197310504015,verfahren 2019
ausgesetzt,2.290141816078479,-0.12653365552552692,0.13363048297330796,-0.10171716102438573,-0.12102080589650369,ausgesetzt
2019 aussetz,2.290141816078479,-0.12653365552552692,0.13363048297330796,-0.10171716102438573,-0.12102080589650369,2019 aussetz
nun london,2.395331699144932,-0.1714416292428902,0.1769597723102051,-0.1466251347417488,-0.16592877961386684,nun london
london fracking-verbot,2.47600803185709,-0.20456751015952612,0.20659700627297017,-0.17975101565838464,-0.19905466053050277,london fracking-verbot
fracking-verbot wegen,2.7297966320555958,-0.3021470241278562,0.2841210415676839,-0.27733052962671473,-0.2966341744988328,fracking-verbot wegen
aufheben,2.656420633886107,-0.2748995017251665,0.263813829803381,-0.25008300722402527,-0.26938665209614343,aufheben
energiekrise aufheb,2.656420633886107,-0.2748995017251665,0.263813829803381,-0.25008300722402527,-0.26938665209614343,energiekrise aufheb
warm kalt,2.114412121320709,-0.046696728497038445,0.04610408094684448,-0.021880233995897096,-0.041183878868015215,warm kalt
kurz,2.695606971805018,-0.289543311909718,0.27484759252985586,-0.2647268174085764,-0.2840304622806946,kurz
kalt kurz,2.1172968753876127,-0.048060127783714164,0.047726920667578936,-0.023243633282572805,-0.042547278154690886,kalt kurz
lang,3.9680987831044727,0.4405378998516099,-0.1706438942963972,-0.6513905010055283,0.19736673858870543,lang
kurz lang,2.120300620369295,-0.04947779215026149,0.049409224313036106,-0.024661297649120097,-0.043964942521238275,kurz lang
Wenn,9.500850469755846,-0.5132502328750009,0.1092421301303604,0.13036783774227484,0.029375738102992675,Wenn
Duschen,2.1261451354717615,-0.052230455967915757,0.052660899241881644,-0.027413961466774373,-0.046717606338892465,Duschen
wenn duschen,2.1261451354717615,-0.052230455967915757,0.052660899241881644,-0.027413961466774373,-0.046717606338892465,wenn duschen
Statement,2.133080908534481,-0.055487282030517185,0.056483047152808094,-0.03067078752937586,-0.049974432401494,Statement
duschen statement,2.133080908534481,-0.055487282030517185,0.056483047152808094,-0.03067078752937586,-0.049974432401494,duschen statement
Berliner,13.729811806944735,-0.4299258372797408,-0.16048320758922904,-0.3732714135224605,0.6916988082173647,Berliner
statement berliner,2.1440926858807026,-0.06063638408727013,0.06247114290633852,-0.03581988958612885,-0.05512353445824681,statement berliner
Morgenpost,2.1505904814413,-0.06366235842136671,0.06595924883198692,-0.03884586392022545,-0.05814950879234352,Morgenpost
berliner morgenpost,2.1505904814413,-0.06366235842136671,0.06595924883198692,-0.03884586392022545,-0.05814950879234352,berliner morgenpost
morgenpost die,2.16011823574286,-0.06808287042611863,0.07101429166363218,-0.043266375924977306,-0.06257002079709545,morgenpost die
tägliche,2.1635435773583795,-0.06966733400361547,0.07281457989010387,-0.044850839502474316,-0.06415448437459235,tägliche
die täglich,2.1635435773583795,-0.06966733400361547,0.07281457989010387,-0.044850839502474316,-0.06415448437459235,die täglich
